round,player_hand,dealer_hand,actions,result
8266,"7,11,9,3,10","2,10,10","1,1,1",-1
8267,"11,7,11,10,4","7,11","1,1,1",-1
8268,"8,10,10","3,10,10",1,-1
8269,"10,8,4","9,7,3",1,-1
8270,"10,7","10,8",0,-1
8271,"5,4","3,3,11",0,-1
8272,"10,8","10,9",0,-1
8273,"11,10,10","8,5,8",1,0
8274,"11,2","4,9,10",0,0
8275,"7,3,11","8,2,3,9",2,1
8276,"10,8,2,2","2,3,10,7","1,1",-1
8277,"10,9,5","4,4,9",1,-1
8278,"10,8","10,6,10","3,3,0",0
8278,"10,5","10,6,10","3,3,0",0
8278,"10,6","10,6,10","3,3,0",0
8279,"10,7","9,10",0,-1
8280,"10,4,10","7,9,5",2,-1
8281,"4,6,4","6,11",2,-1
8282,"6,3,10","11,2,10,10",2,0
8283,"2,5","10,10","3,0",-1
8283,"2,10","10,10","3,0",-1
8284,"10,7,4","10,9",2,1
8285,"9,9,3","7,6,6",1,1
8286,"10,7,10","10,3,2,8",2,-1
8287,"10,8,8","8,3,3,11,6",1,-1
8288,"10,3","3,11,9,10","3,3,0",0
8288,"10,9","3,11,9,10","3,3,0",0
8288,"10,10","3,11,9,10","3,3,0",0
8289,"9,10,10","2,10,10",1,-1
8290,"3,10,11","9,10",2,-1
8291,"10,3,10","9,2,10",2,-1
8292,"6,4,11","6,10,8",2,1
8293,"5,4,11","10,7","3,2",1
8293,"5,11","10,7","3,2",-1
8294,"10,6,2","10,4,4",2,0
8295,"6,9,4","10,10","3,2",-1
8295,"6,2","10,10","3,2",-1
8296,"4,5,2","10,5,10","1,0",0
8297,"7,10,10","8,6,10",1,-1
8298,"3,5,7","6,10,11",2,-1
8299,"2,3","3,5,4,7",0,-1
8300,"10,9,11,2","7,3,3,10","1,1",-1
8301,"3,5,9","9,10",2,-1
8302,"9,4","3,7,10",0,-1
8303,"2,10,8","7,8,10",2,0
8304,"10,8","10,3,2,5","3,3,0",-1
8304,"10,10","10,3,2,5","3,3,0",0
8304,"10,7","10,3,2,5","3,3,0",-1
8305,"5,11,3,4","6,11","1,1,0",-1
8306,"11,6,3,6,5","5,4,7,8","1,1,1",1
8307,"10,3","2,11,11,10,6",0,-1
8308,"10,7,10","11,9",2,-1
8309,"10,9","10,10",0,-1
8310,"10,8","11,2,6",0,-1
8311,"5,10,10","9,10",2,-1
8312,"8,6,10","9,7,10",2,-1
8313,"10,4,6","10,2,10",2,0
8314,"3,2","10,7",0,-1
8315,"5,8,10","6,6,4,10",2,-1
8316,"10,5,8","10,9",2,-1
8317,"2,11","2,11,7",0,-1
8318,"11,10","5,11,6,10",0,1
8319,"7,10,2,2","5,2,10","1,1",1
8320,"9,2","11,10",,-1
8321,"2,11,10","8,6,10","3,2",0
8321,"2,8","8,6,10","3,2",0
8322,"11,10","8,10",0,1
8323,"10,6,10","5,2,7,10",1,-1
8324,"6,10,7","8,9",1,-1
8325,"4,10,9","4,3,8,10",1,-1
8326,"2,9,7","11,3,10,10",2,0
8327,"5,10,9","4,7,11,10","3,1",-1
8327,"5,7","4,7,11,10","3,1",0
8328,"7,9,4","10,2,10",2,0
8329,"3,10,9","9,10",2,-1
8330,"10,9,8","6,3,5,2,3",1,-1
8331,"10,3,10","10,4,10",2,-1
8332,"10,11","10,10",0,1
8333,"10,10","8,7,8",0,0
8334,"10,8","10,7",0,1
8335,"10,4,2","10,10",2,-1
8336,"7,8,8","11,8",2,-1
8337,"5,6,10","8,10",2,1
8338,"6,10,5","3,11,4",1,1
8339,"4,7,5","10,10",2,-1
8340,"7,10,10","2,5,9,3",1,-1
8341,"8,7,9","11,3,5",2,-1
8342,"2,5","8,6,5",0,-1
8343,"4,3","2,7,7,7",0,0
8344,"6,7,10","5,4,3,10",2,-1
8345,"10,7,6","7,10",1,-1
8346,"6,4,3","6,5,9",2,-1
8347,"10,11","10,7",0,1
8348,"10,11","10,10",0,1
8349,"11,8,11","6,3,10","1,0",1
8350,"3,11,3,10,6","2,10,2,9","1,1,1",-1
8351,"10,5","9,6,8",0,0
8352,"5,9","11,10",,-1
8353,"10,4,10","3,6,8",1,-1
8354,"4,10,10","5,8,10",1,-1
8355,"10,11","5,4,6,9",0,1
8356,"9,10","7,10",0,1
8357,"11,10","10,11",,-1
8358,"9,10","10,6,10",0,0
8359,"5,10","10,11",,-1
8360,"11,10","9,11",0,1
8361,"5,8","3,3,3,5,7",0,-1
8362,"8,10,6","2,8,10",1,-1
8363,"4,2","6,5,7",0,-1
8364,"10,10","9,2,5,6",0,0
8365,"8,11","10,3,10",0,0
8366,"6,10","11,10",,-1
8367,"8,10,10","2,10,7",1,-1
8368,"10,6,10","7,5,8",1,-1
8369,"7,4,10","10,5,2",2,1
8370,"10,5,6","2,6,4,7",1,1
8371,"10,9","11,8",0,0
8372,"9,6,8","7,6,10",1,-1
8373,"7,4,5","9,10",2,-1
8374,"9,2","10,11",,-1
8375,"10,5,4","10,7",2,1
8376,"2,11,2","10,3,5",2,-1
8377,"10,8,10","7,7,11,10",1,-1
8378,"10,5,4","10,2,3,5",2,-1
8379,"7,11,10,3","4,10,10","1,1",1
8380,"10,8,7","5,8,10",1,-1
8381,"8,9,3","7,9,8","1,0",0
8382,"10,10","8,5,6",0,1
8383,"9,3,10","6,3,6,7",2,-1
8384,"10,4,10","2,10,2,2,10",1,-1
8385,"11,7,4","2,10,3,10","1,0",0
8386,"7,11,9,6","4,7,3,3","1,1",-1
8387,"11,9,10","3,10,10","1,0",0
8388,"8,4,4","9,3,4,3",2,-1
8389,"10,3","2,10,6",0,-1
8390,"10,11","10,10",0,1
8391,"9,9,10","3,10,2,6",1,-1
8392,"3,8","2,10,10",0,0
8393,"6,3,3","10,10",2,-1
8394,"10,11","11,2,6",0,1
8395,"5,8","2,7,2,10",0,-1
8396,"5,3,10","5,10,10",2,0
8397,"9,11,6","10,10","1,0",-1
8398,"10,10","11,10",,-1
8399,"10,10","4,9,11,11,10",0,0
8400,"8,2,4","10,7",2,-1
8401,"9,3","10,11",,-1
8402,"10,7","10,11",,-1
8403,"10,2,7","10,10","3,2",-1
8403,"10,10","10,10","3,2",0
8404,"5,8","10,11",,-1
8405,"8,10","9,6,9",0,0
8406,"10,9","10,10",0,-1
8407,"10,5,4","10,6,5",2,-1
8408,"11,5,10,3,3","7,5,6","1,1,1",-1
8409,"3,11,3","11,9",2,-1
8410,"6,10,7","3,9,10",1,-1
8411,"3,2","10,5,6",0,-1
8412,"9,6,9","11,5,10,10",2,-1
8413,"8,10,5","8,7,10",1,-1
8414,"2,10,9","10,7",2,1
8415,"3,5,2","10,4,10",2,0
8416,"11,7,6","8,10","1,0",-1
8417,"10,7,4","10,10",2,1
8418,"7,3","10,11",,-1
8419,"11,10","3,2,8,10",0,1
8420,"8,11,8,2,7","3,4,2,5,5","1,1,1",-1
8421,"10,11","4,10,4",0,1
8422,"11,6,10,10","4,11,10,7","3,1,1",-1
8422,"11,8","4,11,10,7","3,1,1",0
8423,"2,5","2,2,10,10",0,0
8424,"10,11","4,7,4,11,2",0,1
8425,"8,7,2","10,2,10","3,2",0
8425,"8,9","10,2,10","3,2",0
8426,"10,4,2,9","2,10,10","1,1",-1
8427,"5,10,8","5,10,4",1,-1
8428,"2,3","3,4,3,10",0,-1
8429,"6,10,10","10,6,3",2,-1
8430,"10,7,7","6,9,10",1,-1
8431,"2,7,7","4,10,8",2,0
8432,"3,10,10","10,7",2,-1
8433,"2,10,7","8,10",2,1
8434,"8,9,10","10,6,9",2,-1
8435,"7,5","11,10",,-1
8436,"10,10","6,8,3",0,1
8437,"10,8,3","6,8,5",1,1
8438,"10,10","8,10",0,1
8439,"10,9","11,5,6,10",0,0
8440,"7,5","2,4,8,7",0,-1
8441,"10,4,10","9,10",2,-1
8442,"9,11","11,4,11,8,10",0,0
8443,"11,9","4,9,7",0,0
8444,"5,6,5","4,9,5",2,-1
8445,"10,6,2,10","2,10,10","1,1",-1
8446,"3,2","9,6,10",0,0
8447,"2,9,8","5,4,9",2,1
8448,"6,11,10,11,3","7,8,8","1,1,1",1
8449,"10,10","10,7",0,1
8450,"10,10","10,7",0,1
8451,"11,7,9,10","3,9,3,10","1,1",-1
8452,"5,4","10,11",,-1
8453,"10,8,7","7,10",1,-1
8454,"9,10","11,10",,-1
8455,"8,2","10,11",,-1
8456,"5,10,9","10,6,7",2,-1
8457,"10,10","9,6,3",0,1
8458,"5,11,11,3","2,10,7","1,1,0",1
8459,"10,10","11,11,10,11,10",0,0
8460,"2,10,4","5,10,11,6",2,0
8461,"10,6,10","10,2,4,2",2,-1
8462,"4,9,4","10,8",2,-1
8463,"5,10,5","5,11,8,2,5","1,0",-1
8464,"3,6,10","8,8,9",2,0
8465,"10,6,5","6,3,9",1,1
8466,"3,8,7","9,7,6",2,0
8467,"9,8,3","2,10,10","1,0",0
8468,"10,8,5","4,2,11",1,-1
8469,"2,9,3","10,4,4",2,-1
8470,"4,8","4,5,8",0,-1
8471,"6,10,6","5,3,4,10",1,-1
8472,"10,5,3","10,8",2,0
8473,"7,10","10,11",,-1
8474,"11,5,10","10,9",2,-1
8475,"4,8,6","10,9",2,-1
8476,"3,10,7","7,10",2,1
8477,"3,6,10","8,10",2,1
8478,"3,2","10,7",0,-1
8479,"10,6,10","10,4,10",2,-1
8480,"4,7","11,10",,-1
8481,"10,7","10,2,7",0,-1
8482,"5,10","11,10",,-1
8483,"7,10,2,10","7,11","1,1",-1
8484,"9,6,3,5","6,10,10","1,1",-1
8485,"5,3,8","2,4,6,10",2,0
8486,"10,5,4","10,6,10",2,0
8487,"10,8","10,10","3,0",-1
8487,"10,10","10,10","3,0",0
8488,"5,4,9","10,10",2,-1
8489,"3,8,3","9,10",2,-1
8490,"10,6,7","7,10",1,-1
8491,"9,10,2","8,10",1,1
8492,"3,10","11,10",,-1
8493,"6,5,10","10,9",2,1
8494,"8,9,5","10,7","3,2",-1
8494,"8,8","10,7","3,2",-1
8495,"5,4,10","10,7",2,1
8496,"10,8","10,3,5",0,0
8497,"6,2,4","5,6,11,10",2,0
8498,"11,8","10,10",0,-1
8499,"11,10","8,7,2",0,1
8500,"8,3","2,10,10",0,0
8501,"5,10,10","6,3,10",1,-1
8502,"10,10,10","5,4,4,4",1,-1
8503,"2,8,9","6,9,10",2,0
8504,"2,10,11","4,10,10",2,0
8505,"8,9,9","3,9,9",1,-1
8506,"7,9,4,9","2,7,10","1,1",-1
8507,"11,10","7,10",0,1
8508,"10,7,11","10,10",2,-1
8509,"10,10,10","5,4,7,10",1,-1
8510,"10,6,8","7,7,8",1,-1
8511,"4,3","8,2,7",0,-1
8512,"11,7,8,10","3,6,2,2,10","3,3,1,1",-1
8512,"11,7","3,6,2,2,10","3,3,1,1",0
8512,"11,3","3,6,2,2,10","3,3,1,1",0
8513,"10,5,3","10,10",2,-1
8514,"6,2,3","4,11,6","3,3,2",-1
8514,"6,3","4,11,6","3,3,2",-1
8514,"6,2","4,11,6","3,3,2",-1
8515,"9,10,6","9,3,11,10",1,-1
8516,"7,5,3","4,6,10",2,-1
8517,"10,5,10","10,4,5",2,-1
8518,"5,7,5","9,10",2,-1
8519,"8,5,4","10,10",2,-1
8520,"3,10,6","10,2,5",2,1
8521,"10,2","10,11",,-1
8522,"6,5,10","4,11,2",2,1
8523,"10,2,11","6,11",2,-1
8524,"9,11,2","3,10,5","1,0",-1
8525,"7,10,3,10","7,6,10","1,1",-1
8526,"8,6,10","2,5,3,5,10",1,-1
8527,"6,11,5","8,8,4","1,0",-1
8528,"9,5,9","10,5,10",2,-1
8529,"11,3,10,3,11,10","3,9,4,10","3,1,1,1,1",-1
8529,"11,10","3,9,4,10","3,1,1,1,1",1
8530,"9,6,6","2,11,10,8",1,0
8531,"10,9","10,3,2,2",0,1
8532,"2,10,7","4,3,11",2,1
8533,"4,10,11","10,4,8","3,2",0
8533,"4,10","10,4,8","3,2",0
8534,"10,10,9","9,10",1,-1
8535,"11,4,10","9,2,10",2,-1
8536,"10,8","10,6,11","3,0",1
8536,"10,4","10,6,11","3,0",-1
8537,"4,2","8,4,4,10",0,0
8538,"7,5","10,11",,-1
8539,"10,9","10,10","3,0",-1
8539,"10,10","10,10","3,0",0
8540,"7,10,10","11,6",2,-1
8541,"3,10,3","9,10",2,-1
8542,"11,9,6,10","2,9,6","1,1",-1
8543,"2,6,11","11,2,9,10",2,0
8544,"9,10","11,5,5",0,-1
8545,"10,6,10","7,10",1,-1
8546,"10,3,11","4,7,10",2,-1
8547,"11,8","10,6,10",0,0
8548,"7,6,9","10,3,6",2,-1
8549,"8,10,10","8,9","3,1",-1
8549,"8,2","8,9","3,1",-1
8550,"3,10,3","10,8",2,-1
8551,"2,10,4","3,4,6,3,9",2,0
8552,"3,10,5","9,7,11",2,1
8553,"10,10,10","6,3,9",1,-1
8554,"6,2,7","7,5,7",2,-1
8555,"10,4,10","11,11,11,8",2,-1
8556,"7,2,7","3,7,9",2,-1
8557,"10,10,10","5,8,8",1,-1
8558,"7,4,5","8,10",2,-1
8559,"9,7,3","9,10",2,0
8560,"10,2,10","4,4,5,10",2,-1
8561,"8,5,10","4,3,10",2,-1
8562,"7,6","2,5,2,10",0,-1
8563,"4,3,11","10,10",2,-1
8564,"10,9","11,10",,-1
8565,"7,6,10","7,11",2,-1
8566,"5,4,5","10,10",2,-1
8567,"2,7,4","9,6,10",2,0
8568,"3,11,10","8,3,8",2,-1
8569,"5,6,7","6,5,4,8",2,0
8570,"4,10,10","10,6,10","3,2",-1
8570,"4,5","10,6,10","3,2",0
8571,"5,10,3,2,5","4,8,5","1,1,1",-1
8572,"11,10,6,5","7,11","1,1",-1
8573,"4,10,3,10","2,6,6,6","1,1",-1
8574,"10,2,11","9,8",2,-1
8575,"10,8,3","11,2,9,7",2,1
8576,"11,2","3,9,7",0,-1
8577,"10,10,5","2,3,3,6,7",1,-1
8578,"10,10,6","8,10",1,-1
8579,"10,6,2,5","4,6,6,7","1,1",-1
8580,"10,7,2","10,3,8",2,-1
8581,"4,10,10","10,9",2,-1
8582,"10,11,8,8","8,5,11,7","1,1",-1
8583,"11,2","3,5,2,8",0,-1
8584,"9,10,10","9,10",1,-1
8585,"10,5,8","9,10",2,-1
8586,"9,11","10,8",0,1
8587,"2,10,11","10,8","3,2",-1
8587,"2,4","10,8","3,2",-1
8588,"10,10,10","8,2,7",1,-1
8589,"10,4,8","2,11,2,10,3",1,-1
8590,"11,10","11,2,11,2,9,4",0,1
8591,"3,6,10","10,10","3,2",-1
8591,"3,7","10,10","3,2",-1
8592,"10,9,2","9,2,10","3,1",0
8592,"10,3","9,2,10","3,1",-1
8593,"4,10,9","10,10",2,-1
8594,"11,3,8","10,10",2,-1
8595,"5,10,7","3,11,10,10",1,-1
8596,"4,6,5","4,10,11,7",2,0
8597,"7,9,8","4,10,10",1,-1
8598,"10,11","6,2,9",0,1
8599,"8,11,3","4,11,7,10","1,0",0
8600,"10,10","10,10",0,0
8601,"6,10,7","7,11",1,-1
8602,"2,10","3,8,7",0,-1
8603,"6,11,11","10,2,5",2,1
8604,"2,4,5","5,9,9",2,0
8605,"2,7","10,11",,-1
8606,"11,4,5","7,9,5","1,0",-1
8607,"10,10","11,3,3",0,1
8608,"10,5,4,11","2,10,3,7","1,1,0",0
8609,"3,7,9","7,10",2,1
8610,"9,10,10","2,8,5,2",1,-1
8611,"10,5,6","10,6,6",2,1
8612,"4,2","10,10",0,-1
8613,"6,10,9","3,2,4,7,10",1,-1
8614,"2,10,10","10,8","3,2",-1
8614,"2,10","10,8","3,2",-1
8615,"10,5,4","8,4,10",2,0
8616,"4,6,5","7,10",2,-1
8617,"11,10","9,7,11",0,1
8618,"11,10","6,10,10",0,1
8619,"8,5,9","10,2,10","3,2",-1
8619,"8,4","10,2,10","3,2",0
8620,"9,11","7,9,8",0,0
8621,"10,6,10","2,4,4,6,6",1,-1
8622,"10,11","4,6,10",0,1
8623,"3,10,10","6,10,4",2,-1
8624,"6,10","10,11",,-1
8625,"9,7,4","4,10,6","1,0",0
8626,"10,5,8","8,10",2,-1
8627,"3,7,4","10,3,10",2,0
8628,"6,10,9","4,6,11",1,-1
8629,"7,8,7","2,7,10",1,-1
8630,"5,9,10","10,10",2,-1
8631,"10,6,3","9,9",2,1
8632,"10,10","2,5,5,3,8",0,0
8633,"10,6,3","5,10,3","1,0",1
8634,"3,10,10","9,10",2,-1
8635,"9,10","11,10",,-1
8636,"2,3","9,7,10",0,0
8637,"3,4,3","2,7,11",2,-1
8638,"10,11","10,7",0,1
8639,"3,9,8","4,8,6",2,1
8640,"4,10,5","8,8,8",2,0
8641,"10,11","10,10",0,1
8642,"10,10","8,3,10",0,-1
8643,"10,8,11,8","2,10,11,11,4","1,1",-1
8644,"10,11","10,10",0,1
8645,"8,11,10,8","5,3,5,10","1,1",-1
8646,"10,6,6","7,10",1,-1
8647,"5,8,7","8,2,9",2,1
8648,"11,4,7","8,10",2,-1
8649,"7,2,3","2,3,7,11,10",2,0
8650,"2,7,4","4,10,10",2,0
8651,"6,7,10","8,8,11",2,-1
8652,"10,5,3","10,9",2,-1
8653,"2,10,9","5,3,5,10",2,1
8654,"10,3,5","5,8,10",2,0
8655,"4,9,10","11,3,2,10,10",2,-1
8656,"3,6,10","10,7","3,2",1
8656,"3,3","10,7","3,2",-1
8657,"4,9,10","6,2,3,10",2,-1
8658,"10,8,11","10,6,6","3,2",0
8658,"10,11","10,6,6","3,2",1
8659,"10,7,2,4","7,4,11,9","3,3,1,1",-1
8659,"10,10","7,4,11,9","3,3,1,1",-1
8659,"10,10","7,4,11,9","3,3,1,1",-1
8660,"10,2","11,10",,-1
8661,"4,11,3","10,10",2,-1
8662,"9,11,10,10","2,9,10","1,1",-1
8663,"4,8,10","8,9",2,-1
8664,"6,9,2,3","3,7,2,2,9","1,1,0",0
8665,"10,7,3","10,9","3,2",1
8665,"10,3","10,9","3,2",-1
8666,"5,10,4","8,4,11,2,6",2,-1
8667,"10,6,3,4","7,5,8","3,1,1",-1
8667,"10,9","7,5,8","3,1,1",-1
8668,"6,10,10","5,10,2",1,-1
8669,"6,10,6","6,5,4,4",1,-1
8670,"8,9,7","9,10",2,-1
8671,"10,5,8","7,2,6,6",1,-1
8672,"10,4,10","10,6,10",2,-1
8673,"8,11,9,4","6,3,10","1,1",-1
8674,"3,10,6","4,2,10,9",2,0
8675,"5,7,10","10,3,10",2,-1
8676,"9,4,7","10,6,9",2,0
8677,"2,10,9","10,10",2,1
8678,"4,11,10,10","5,10,9","3,1,1",-1
8678,"4,7","5,10,9","3,1,1",0
8679,"10,7,10","5,2,7,5","3,3,1",-1
8679,"10,3","5,2,7,5","3,3,1",-1
8679,"10,4","5,2,7,5","3,3,1",-1
8680,"4,11,2","10,10",2,-1
8681,"2,6,5","4,8,10",2,0
8682,"4,10,9","6,10,8",2,-1
8683,"3,10","11,10",,-1
8684,"10,9","11,10",,-1
8685,"10,5,10","7,4,8","3,1",-1
8685,"10,2","7,4,8","3,1",-1
8686,"5,6","11,10",,-1
8687,"4,9,10","8,3,2,3,6",2,-1
8688,"3,2","10,10",0,-1
8689,"5,11,3,3","5,6,4,10","1,1,0",0
8690,"3,7,10","10,6,9",2,0
8691,"6,5,5","8,10","3,3,2",-1
8691,"6,6","8,10","3,3,2",-1
8691,"6,7","8,10","3,3,2",-1
8692,"8,11,6,6","8,2,2,5","1,1",1
8693,"10,6,10","10,9",2,-1
8694,"10,9","10,11",,-1
8695,"2,10,6","2,9,5,4",2,-1
8696,"10,7,8","10,5,11,10",2,-1
8697,"10,3,10","8,3,11,9","3,3,3,2",-1
8697,"10,7","8,3,11,9","3,3,3,2",-1
8697,"10,2","8,3,11,9","3,3,3,2",-1
8697,"10,4","8,3,11,9","3,3,3,2",-1
8698,"7,10,9","5,10,10",1,-1
8699,"10,7,9","9,8",2,-1
8700,"10,5,10","3,3,2,10",1,-1
8701,"10,11","8,9",3,1
8701,"10,11","8,9",3,1
8702,"6,8,11","10,4,10",2,0
8703,"7,10","9,10","3,0",-1
8703,"7,8","9,10","3,0",-1
8704,"9,8,10","8,7,11,2",1,-1
8705,"10,3,10","7,8,11,8",2,-1
8706,"9,3,10","9,10",2,-1
8707,"10,2,9","7,10",2,1
8708,"4,5,5","9,5,11,5",2,-1
8709,"9,9,10","2,4,9,6",1,-1
8710,"11,5,7","7,11","1,0",-1
8711,"8,11,3","2,6,9","1,0",-1
8712,"3,5,3","10,10",2,-1
8713,"11,7,8,10","4,10,4","1,1",-1
8714,"3,2","10,7",0,-1
8715,"10,10","4,9,10",0,0
8716,"10,10","10,4,10",0,0
8717,"11,4,8","5,10,3","1,0",-1
8718,"4,5,8","10,2,10",2,0
8719,"10,8,3","11,11,6",2,1
8720,"3,10,2","6,10,10",2,0
8721,"6,10,10","2,9,10",1,-1
8722,"10,3,6","10,10",2,-1
8723,"10,8,10","10,6,7",2,-1
8724,"3,6,2","5,8,10",2,0
8725,"10,9","10,2,2,11,5",0,-1
8726,"4,10,3","8,10","3,2",-1
8726,"4,3","8,10","3,2",-1
8727,"10,11","10,11",,-1
8728,"2,8,6","3,6,4,9",2,0
8729,"7,3,11","2,10,7",2,1
8730,"11,10","3,8,10",3,0
8730,"11,9","3,8,10",3,-1
8731,"11,10","10,10",0,1
8732,"5,2,4","10,9",2,-1
8733,"9,7,10","8,3,9",2,-1
8734,"7,10,11","10,4,7",2,-1
8735,"10,8,8","10,10",2,-1
8736,"10,2,9","7,6,10",2,1
8737,"11,5,10,3,11","2,9,3,9","1,1,1,0",0
8738,"7,5,3","9,9",2,-1
8739,"11,8,9,3","8,6,10","1,1",1
8740,"4,6,4","8,10",2,-1
8741,"2,4","9,6,10",0,0
8742,"10,9,10","2,2,10,11,10",1,-1
8743,"10,3,8","7,11",2,1
8744,"7,2,4","8,8,5",2,-1
8745,"2,10,5","8,11",2,-1
8746,"10,11","10,7",0,1
8747,"7,10,3","5,11,8,10","3,1,0",0
8747,"7,8","5,11,8,10","3,1,0",0
8748,"5,7,5","10,10","3,2",-1
8748,"5,10","10,10","3,2",-1
8749,"10,11","6,6,9",0,0
8750,"10,3","2,7,10","3,0",-1
8750,"10,10","2,7,10","3,0",1
8751,"5,3,2","2,10,10",2,0
8752,"4,2,7","2,6,9",2,-1
8753,"5,8,6","4,10,4",2,1
8754,"10,5,8","10,10",2,-1
8755,"5,4,9","7,9,5",2,-1
8756,"10,7","11,10",,-1
8757,"10,6,11,7","8,2,10","1,1",-1
8758,"7,2","11,10",,-1
8759,"8,9,5","11,6",2,-1
8760,"3,9,8","7,10",2,1
8761,"6,11,4","8,9",1,1
8762,"2,10,6","5,6,4,10",2,0
8763,"10,9,10","6,10,10",1,-1
8764,"2,9,5","10,5,4",2,-1
8765,"6,5,10","9,11",2,1
8766,"3,10,8","7,8,10","3,2",1
8766,"3,10","7,8,10","3,2",0
8767,"10,3,5","4,11,10,4",2,-1
8768,"11,10","10,7",0,1
8769,"10,5,4","8,11",2,0
8770,"7,8,4,9","3,10,10","1,1",-1
8771,"10,8","10,7","3,0",1
8771,"10,2","10,7","3,0",-1
8772,"8,10,10","3,3,5,9",1,-1
8773,"11,7,8,10","7,2,3,10","3,1,1",-1
8773,"11,11","7,2,3,10","3,1,1",0
8774,"6,10,9","9,10",2,-1
8775,"10,6,9","10,4,10","3,2",-1
8775,"10,10","10,4,10","3,2",0
8776,"10,3,6","9,7,10",2,0
8777,"7,6,2","8,3,10",2,-1
8778,"10,5,8","9,4,2,2",2,-1
8779,"4,10,7","10,5,4",2,1
8780,"8,9,10","4,2,8,6",1,-1
8781,"10,11","2,5,10",0,1
8782,"8,3,10","10,10",2,1
8783,"9,2,10","4,11,11,10,4",2,1
8784,"10,5,10","8,6,10","3,2",-1
8784,"10,4","8,6,10","3,2",0
8785,"2,4,7","4,5,10",2,-1
8786,"10,7,6","2,9,11,6",1,-1
8787,"7,10,9","10,10",2,-1
8788,"7,2,6","3,5,10",2,-1
8789,"9,3,3","6,10,7",2,0
8790,"5,9,8","10,8",2,-1
8791,"8,10,11,8","7,3,7","1,1",-1
8792,"2,11","10,11",,-1
8793,"5,9,10","11,7",2,-1
8794,"10,4,5,10","2,7,10","1,1",-1
8795,"11,9,3","4,4,11","3,1,0",-1
8795,"11,5","4,4,11","3,1,0",-1
8796,"8,10,11,7","8,8,10","1,1",-1
8797,"4,6,6","7,10",2,-1
8798,"10,6,10","8,4,11,7",2,-1
8799,"10,5,10","3,10,4",1,-1
8800,"9,4,10","9,11",2,-1
8801,"5,3,10","2,11,6",2,-1
8802,"9,5,10","10,10",2,-1
8803,"10,4,5","8,4,9",2,-1
8804,"10,6,10","10,10",2,-1
8805,"7,5,5","10,2,10",2,0
8806,"10,7,4","11,3,8,9","3,2",0
8806,"10,10","11,3,8,9","3,2",-1
8807,"10,11","4,10,11,10",3,1
8807,"10,9","4,10,11,10",3,0
8808,"2,3,10","10,5,10",2,0
8809,"7,7","10,11",,-1
8810,"10,8,8","7,7,8",1,-1
8811,"4,6,4","10,2,9",2,-1
8812,"10,8,10","7,5,2,10",1,-1
8813,"2,10,11","2,10,9",2,-1
8814,"10,10","10,5,10",0,0
8815,"8,6,5","9,10",2,0
8816,"11,3,2","9,10",2,-1
8817,"10,11","10,10",0,1
8818,"10,11","5,4,4,11,7",0,0
8819,"10,3,7","3,6,4,8",2,-1
8820,"11,8","10,5,6",0,-1
8821,"3,6","3,8,8",0,-1
8822,"10,2,8","2,10,6",2,1
8823,"10,3,9","7,11",2,-1
8824,"10,3","2,8,5,11,3",0,-1
8825,"9,10","10,8","3,0",1
8825,"9,8","10,8","3,0",-1
8826,"4,10,5","7,10",2,1
8827,"10,8,11,7","3,10,11,9","1,1",-1
8828,"6,4,5","9,10",2,-1
8829,"10,3","10,11",,-1
8830,"10,10","11,4,10,3",0,1
8831,"7,6,5","4,10,10",2,0
8832,"5,9,10","5,9,3",2,-1
8833,"2,6,11","2,3,3,4,7",2,0
8834,"5,7,9","10,10",2,1
8835,"5,7,10","7,10",2,-1
8836,"2,7,6","7,7,9",2,0
8837,"10,10","5,9,10",0,0
8838,"11,6,10,9","4,9,6","1,1",-1
8839,"6,10,10","8,10",2,-1
8840,"11,3,5","8,4,3,4",2,0
8841,"2,3,7","4,7,6",2,-1
8842,"10,10","11,4,3",0,1
8843,"10,6,10","9,10",2,-1
8844,"8,11,10,6","3,6,2,4,8","1,1",-1
8845,"5,2,10","6,4,11",2,-1
8846,"3,10,7","10,3,10",2,0
8847,"10,11","10,8",0,1
8848,"9,11","9,8",0,1
8849,"4,10,10","2,10,9",1,-1
8850,"10,6,5","4,7,10",1,0
8851,"10,10","2,6,5,5",0,1
8852,"10,2","11,10",,-1
8853,"7,4,11","5,3,3,4,10",2,0
8854,"5,9,4","10,10",2,-1
8855,"5,6,6","8,8,9",2,0
8856,"11,9","9,2,7",0,1
8857,"10,6,10","10,7",2,-1
8858,"10,10","10,11",,-1
8859,"9,5,10","10,10","3,2",-1
8859,"9,11","10,10","3,2",0
8860,"2,8,10","10,3,3,7",2,0
8861,"10,10","4,2,8,7",0,-1
8862,"2,2","10,11",,-1
8863,"4,10,10","7,2,10",1,-1
8864,"4,7,6","10,8",2,-1
8865,"9,10","10,11",,-1
8866,"10,10","11,10",,-1
8867,"10,10","6,3,10",0,1
8868,"2,6,4","10,5,10",2,0
8869,"10,2,10","7,4,5,2","3,2",-1
8869,"10,10","7,4,5,2","3,2",1
8870,"11,10","9,11",0,1
8871,"5,10,10","2,10,8",1,-1
8872,"10,2,3","5,10,10",2,0
8873,"5,9,5","9,11",2,-1
8874,"3,10,2","10,10",2,-1
8875,"10,4,3","6,3,5,7",2,-1
8876,"8,5,3","3,3,10,10",2,0
8877,"10,5,9","10,8",2,-1
8878,"10,5,2","10,10",2,-1
