round,player_hand,dealer_hand,actions,result
5098,"10,7","10,9",0,-1
5099,"3,10","8,3,7",0,-1
5100,"11,11,6","2,2,11,10,7","1,0",0
5101,"7,2,9","10,5,10",2,0
5102,"2,3","10,10",0,-1
5103,"10,10","11,10",,-1
5104,"10,10","10,11",,-1
5105,"5,11","8,10",0,-1
5106,"10,4","10,10",0,-1
5107,"8,5,5","10,3,6",2,-1
5108,"4,11","8,3,2,7",0,-1
5109,"3,10,6","9,10",2,0
5110,"10,8","6,10,2",0,0
5111,"6,9,10","3,10,10",1,-1
5112,"8,4,9","6,10,8",1,1
5113,"10,9,4","9,10",1,-1
5114,"4,2,3,10","3,10,4","1,1,0",1
5115,"7,3,2","10,5,10",2,0
5116,"6,10,4","6,3,8","3,1,0",1
5116,"6,3","6,3,8","3,1,0",-1
5117,"9,10","6,6,4,6",0,0
5118,"6,10,5","10,9",2,1
5119,"10,10","5,5,10",0,0
5120,"10,6,10","4,11,7,6",1,-1
5121,"11,10","7,7,10",0,1
5122,"2,10,10","11,8",2,-1
5123,"10,9,10","9,3,2,10",1,-1
5124,"5,4,10","3,10,3,8","3,3,1,0",0
5124,"5,2","3,10,3,8","3,3,1,0",0
5124,"5,6","3,10,3,8","3,3,1,0",0
5125,"5,10","11,10",,-1
5126,"9,9","11,10",,-1
5127,"10,8,6","8,10",1,-1
5128,"6,11,6,4,2,5","9,10","1,1,1,1",-1
5129,"7,8,9","2,10,7",1,-1
5130,"6,2,10","3,10,10","3,1,0",0
5130,"6,6","3,10,10","3,1,0",0
5131,"10,11","10,8",0,1
5132,"5,6,10","4,2,9,5",1,1
5133,"5,9","7,6,11,2,10",0,0
5134,"8,4,4","8,7,3",2,-1
5135,"6,4,10","2,11,10,6","1,0",1
5136,"10,4,10","4,3,9,8",1,-1
5137,"7,9","6,2,4,10","3,0",0
5137,"7,6","6,2,4,10","3,0",0
5138,"10,10","2,10,10",0,0
5139,"10,10","7,8,9",0,0
5140,"3,8","10,11",,-1
5141,"3,7","5,10,9",0,0
5142,"6,10","8,7,8","3,0",0
5142,"6,9","8,7,8","3,0",0
5143,"11,2","8,10",0,-1
5144,"9,11","10,4,10",0,0
5145,"10,3","3,11,2,5",0,-1
5146,"7,11","10,8",0,0
5147,"10,10","4,11,10,5",0,0
5148,"3,5,10","10,7","3,2",1
5148,"3,10","10,7","3,2",-1
5149,"10,10","8,4,10",0,0
5150,"4,5,9","10,10","1,0",-1
5151,"10,10","9,7,3",0,1
5152,"4,6,3","10,8",2,-1
5153,"5,10","5,8,5",0,-1
5154,"11,10","7,11",0,1
5155,"2,4","8,4,10",0,0
5156,"5,11","10,10",0,-1
5157,"10,10","5,2,7,10",0,0
5158,"6,8","9,6,2",0,-1
5159,"6,11","10,2,10",0,0
5160,"11,10","10,10",0,1
5161,"3,9","10,6,3","3,0",-1
5161,"3,4","10,6,3","3,0",-1
5162,"10,10","3,4,10",0,1
5163,"7,3","4,3,10",0,-1
5164,"10,10","10,11",,-1
5165,"5,10","7,9,4",0,-1
5166,"4,10","2,11,10,6",0,-1
5167,"11,10","4,8,10",0,1
5168,"8,10","6,4,7",0,1
5169,"4,10","11,10",,-1
5170,"10,10","10,11",,-1
5171,"5,10","10,10",0,-1
5172,"7,4,7","8,2,9",2,-1
5173,"10,8,10","10,10",1,-1
5174,"10,4,7","2,7,10",1,1
5175,"4,6,9","5,5,10","1,0",-1
5176,"4,10,6","2,5,6,9","1,0",0
5177,"7,10","6,8,10",0,0
5178,"5,10,6","10,9",1,1
5179,"11,10","2,8,10",3,1
5179,"11,10","2,8,10",3,1
5180,"3,10,2,5","8,8,10","1,1,0",0
5181,"10,6,2,4","10,10","3,1,1",-1
5181,"10,7","10,10","3,1,1",-1
5182,"10,10","6,10,5",0,-1
5183,"8,10,11,9","10,9","1,1",-1
5184,"8,10,9","10,10",1,-1
5185,"8,11","8,5,3,7",0,0
5186,"10,9,5","11,11,5",1,-1
5187,"5,3","10,6,2",0,-1
5188,"4,11,5","3,3,9,4","1,0",1
5189,"7,3","11,4,6",0,-1
5190,"10,7,3","7,10","1,0",1
5191,"11,7,9,10","10,9","1,1",-1
5192,"10,8","2,2,9,4",0,1
5193,"10,10","5,5,3,10",0,0
5194,"10,6,11","2,8,6,7","1,0",0
5195,"10,7,8","8,8,10",1,-1
5196,"4,6,5,10","4,6,10","1,1",-1
5197,"3,11,3","4,4,9","1,0",0
5198,"9,11","8,6,10",0,0
5199,"6,7,3","5,10,3","1,0",-1
5200,"10,8,9","10,6,10",1,-1
5201,"10,5","10,2,10","3,0",0
5201,"10,10","10,2,10","3,0",0
5202,"2,9,3,2","2,4,10,3","1,1,0",-1
5203,"10,10","5,11,10,3",0,1
5204,"3,11","10,11",,-1
5205,"11,3","11,10",,-1
5206,"3,10,11,6","7,6,10","1,1,0",0
5207,"10,6","4,9,10",0,0
5208,"10,5,5","10,10",2,0
5209,"3,2","5,6,9",0,-1
5210,"7,2,4,9","5,2,10","1,1",-1
5211,"10,9","10,10","3,0",-1
5211,"10,5","10,10","3,0",-1
5212,"10,6,2,9","10,10","1,1",-1
5213,"11,10","10,10",0,1
5214,"7,10","7,3,4,10",0,0
5215,"9,6,5","6,10,9","1,0",0
5216,"4,10,11","9,11","3,2",-1
5216,"4,8","9,11","3,2",-1
5217,"10,3,11","10,5,8",2,0
5218,"9,9","6,5,9",0,-1
5219,"10,10","10,11",,-1
5220,"5,10","5,11,4",0,-1
5221,"10,4,10","5,10,10",1,-1
5222,"2,10,6","2,6,3,9","1,0",-1
5223,"8,11","6,7,8",0,-1
5224,"10,4,7","11,4,11,10,9","3,2",1
5224,"10,10","11,4,11,10,9","3,2",0
5225,"7,5,10","10,8",2,-1
5226,"10,3,2,8","2,10,3,2","1,1",-1
5227,"6,10","2,8,10",0,-1
5228,"8,6,7","10,7",2,1
5229,"3,10,9","9,3,5",2,-1
5230,"3,8,5","10,5,9",2,0
5231,"4,8,4","10,10",2,-1
5232,"2,11,2","10,10",2,-1
5233,"6,7,11","9,10",2,-1
5234,"9,3,10","10,2,2,8",2,-1
5235,"2,11,7","4,5,4,3,10","1,0",0
5236,"7,10","7,10",0,0
5237,"3,2","11,7",0,-1
5238,"10,10","5,8,10",0,0
5239,"10,10","4,10,2,10",0,0
5240,"10,8","8,8,10",0,0
5241,"9,3,10","6,2,9","3,1",-1
5241,"9,5","6,2,9","3,1",-1
5242,"3,8,10","8,10",2,1
5243,"11,7","11,10",,-1
5244,"8,7,6","4,9,4",1,1
5245,"7,10,10","10,5,4",1,-1
5246,"9,6,10","4,2,2,5,9",1,-1
5247,"8,7,9","2,3,9,10",1,-1
5248,"9,5,6","10,10",2,0
5249,"10,7","5,10,10",0,0
5250,"2,10,11,10","6,2,9","1,1",-1
5251,"6,8,4","7,10","1,0",1
5252,"6,7,2","9,11",2,-1
5253,"5,10,10","2,2,11,3",1,-1
5254,"3,4","10,5,10","3,0",0
5254,"3,8","10,5,10","3,0",0
5255,"10,2,7","4,7,10","1,0",-1
5256,"5,10,10","8,10",1,-1
5257,"11,5,10,10","9,9","1,1",-1
5258,"2,10,4","6,11","1,0",-1
5259,"10,4,5","11,4,9,5",2,0
5260,"4,10,8","10,10",2,-1
5261,"2,6,6,10","3,10,9","1,1",-1
5262,"8,10","5,6,5,7",0,0
5263,"10,5,8","10,10","3,2",-1
5263,"10,10","10,10","3,2",0
5264,"10,8","8,7,4",0,-1
5265,"8,9","3,5,10",0,-1
5266,"7,10","2,10,10",0,0
5267,"2,7,10","3,4,7,10","1,0",0
5268,"10,10","4,4,3,6",0,1
5269,"10,9","10,8",0,1
5270,"5,10,3","7,7,6","1,0",-1
5271,"4,2","10,10",0,-1
5272,"10,9","7,11",0,1
5273,"4,10,11","8,6,10","3,2",0
5273,"4,2","8,6,10","3,2",0
5274,"10,6,4","8,11","1,0",1
5275,"11,4,4","11,6",2,1
5276,"10,11","10,2,2,11,3",0,1
5277,"10,6","3,3,10,9",0,0
5278,"10,10","8,5,5",0,1
5279,"10,11","10,3,9",0,1
5280,"3,3","11,10",,-1
5281,"4,3","6,7,10",0,0
5282,"10,2,10","10,6,4",2,-1
5283,"10,10","10,9",0,1
5284,"3,5","11,3,2,6,7",0,-1
5285,"5,10","9,10",0,-1
5286,"7,8","8,3,9",0,-1
5287,"3,11","2,7,8",0,-1
5288,"11,2","5,3,11",0,-1
5289,"3,8,10","9,11",2,1
5290,"7,3,9","8,3,10",2,-1
5291,"10,3,11","10,4,2,3",2,-1
5292,"10,9","2,6,11",0,0
5293,"2,6,4,3","3,4,2,10","1,1,0",-1
5294,"8,10","10,2,8",0,-1
5295,"10,10","9,4,10",0,0
5296,"7,10","11,7",0,-1
5297,"10,11","3,10,10",0,1
5298,"4,9,5","4,2,7,5","3,1,0",0
5298,"4,10","4,2,7,5","3,1,0",-1
5299,"10,3,4","2,11,10,4","1,0",0
5300,"7,10,2","10,8","1,0",1
5301,"6,10,11,8","10,4,5","1,1",-1
5302,"10,10","10,10",0,0
5303,"10,6","2,11,4",0,-1
5304,"10,8","3,7,2,10",0,0
5305,"7,10","6,8,11,6",0,-1
5306,"6,10,2","10,6,4","1,0",-1
5307,"10,6,2","10,7","1,0",1
5308,"10,4,7","7,10",1,1
5309,"6,11,5","11,2,4",2,-1
5310,"10,10","6,10,10",0,0
5311,"5,10,5","8,3,4,8","1,0",0
5312,"2,3","10,10",0,-1
5313,"5,9","11,10",,-1
5314,"6,8,10","10,9",2,-1
5315,"6,9,6","10,4,10",2,1
5316,"10,3,11","9,10",2,-1
5317,"5,10","9,10",0,-1
5318,"7,10","8,3,4,8",0,0
5319,"4,10,6","10,8",2,1
5320,"11,8","8,3,7",0,1
5321,"10,3,2","10,2,6",2,-1
5322,"7,3,10","10,5,6",2,-1
5323,"5,10","6,10,11",0,-1
5324,"8,10","6,10,7",0,0
5325,"11,4,5","10,10",2,0
5326,"6,8","11,10",,-1
5327,"3,10,8","10,10",2,1
5328,"4,10,9","9,5,5","3,2",-1
5328,"4,10","9,5,5","3,2",-1
5329,"4,7,3","9,10",2,-1
5330,"10,9","11,10",,-1
5331,"10,9","4,8,6",0,1
5332,"8,4,10","4,5,10",1,-1
5333,"5,8,10","4,7,10",1,-1
5334,"10,11","10,10",0,1
5335,"8,11","10,6,6",0,0
5336,"3,5,10","3,7,10","3,1,0",-1
5336,"3,9","3,7,10","3,1,0",-1
5337,"9,10","9,11",0,-1
5338,"9,11","6,10,11",0,1
5339,"10,11","2,5,7,11,5",0,1
5340,"7,3,8","2,11,3,10,3","1,0",-1
5341,"10,8","7,9,9",0,0
5342,"3,8,11","10,10","3,3,2",-1
5342,"3,11","10,10","3,3,2",-1
5342,"3,10","10,10","3,3,2",-1
5343,"4,2","6,2,5,9",0,0
5344,"11,10","10,10",0,1
5345,"3,6","11,10",,-1
5346,"10,10","10,10",0,0
5347,"10,5,11","2,8,8","1,0",-1
5348,"2,7,10","2,8,10","1,0",-1
5349,"11,6,3","10,4,2,7","1,0",0
5350,"11,10","4,6,10",0,1
5351,"4,2","2,5,10","3,0",-1
5351,"4,10","2,5,10","3,0",-1
5352,"2,9,8","7,8,7",2,0
5353,"6,7","7,4,4,10",0,0
5354,"3,5","4,9,10",0,0
5355,"7,2","7,10",0,-1
5356,"10,10","4,2,10,9",0,0
5357,"6,10","2,8,10",0,-1
5358,"2,8","6,2,3,10",0,-1
5359,"10,5,4","10,5,6",2,-1
5360,"10,7,10","10,6,10",1,-1
5361,"6,8,7","5,7,4,9",1,1
5362,"7,10","2,4,3,10",0,-1
5363,"10,3,5","10,10",2,-1
5364,"9,10","6,7,10",0,0
5365,"10,10","10,2,8",0,0
5366,"7,2,8","9,5,11,10",2,0
5367,"9,11","3,10,10",0,0
5368,"9,10","6,10,4",0,-1
5369,"4,3","8,10","3,0",-1
5369,"4,10","8,10","3,0",-1
5370,"10,9","10,10",0,-1
5371,"4,10,6","3,9,5","1,0",1
5372,"10,11","6,10,5",0,0
5373,"11,3,10","11,5,10,9",2,0
5374,"7,10","6,5,11,11,10",0,0
5375,"7,4","10,11",,-1
5376,"10,2,10","10,6,3",2,-1
5377,"10,3","7,10",0,-1
5378,"10,10","10,11",,-1
5379,"4,11,9","10,3,8",2,-1
5380,"5,3","4,10,6",0,-1
5381,"11,4,5","10,5,7",2,0
5382,"5,4","11,10",,-1
5383,"2,8,2","8,4,2,4","3,2",-1
5383,"2,10","8,4,2,4","3,2",-1
5384,"5,8,6","10,6,2",2,1
5385,"10,9","5,3,10",0,1
5386,"10,7,4","3,6,5,11,10",1,1
5387,"6,8,6","7,4,9","3,1,0",0
5387,"6,7","7,4,9","3,1,0",-1
5388,"4,8,10","5,10,7",1,-1
5389,"4,3","10,10",0,-1
5390,"10,8,10","3,3,10,5",1,-1
5391,"7,4,6","7,8,10",2,0
5392,"11,10,5","11,8","1,0",-1
5393,"5,11,9","10,10",2,-1
5394,"2,3","7,9,10",0,0
5395,"10,6,7","4,7,10",1,-1
5396,"3,11,2","10,9",2,-1
5397,"2,9,11","10,10",2,-1
5398,"4,6,5,3","5,3,10","3,1,1,0",0
5398,"4,5","5,3,10","3,1,1,0",-1
5399,"10,5,9","10,8","3,3,2",-1
5399,"10,10","10,8","3,3,2",1
5399,"10,10","10,8","3,3,2",1
5400,"8,10,10","2,8,10",1,-1
5401,"11,10","11,10",,-1
5402,"9,3,4,7","4,2,10,4","1,1",-1
5403,"2,9,5,10","2,10,8","1,1",-1
5404,"3,8,5","7,10",2,-1
5405,"11,3,10,10","7,4,9","1,1",-1
5406,"3,10,7","9,8",2,1
5407,"5,7","6,10,10",0,0
5408,"6,7,3,10","6,9,10","1,1",-1
5409,"10,6,6","6,5,9","3,1",-1
5409,"10,5","6,5,9","3,1",-1
5410,"8,2","6,9,4","3,0",-1
5410,"8,2","6,9,4","3,0",-1
5411,"10,8","6,11","3,0",1
5411,"10,10","6,11","3,0",1
5412,"9,10","8,10",0,1
5413,"4,10,6","5,10,11,10","1,0",0
5414,"5,9,3","6,10,9","1,0",0
5415,"9,8","8,2,6,9",0,0
5416,"5,9,11","10,7",2,-1
5417,"3,10,10","4,10,11,11,10",1,-1
5418,"10,3,10","11,7","3,2",-1
5418,"10,10","11,7","3,2",1
5419,"10,4,10","11,4,2",2,-1
5420,"10,4,8","3,10,11,6","3,1",-1
5420,"10,6","3,10,11,6","3,1",-1
5421,"7,10","2,7,9",0,-1
5422,"3,10,8","3,6,8",1,1
5423,"4,5","10,8",0,-1
5424,"2,4","10,10",0,-1
5425,"10,10","10,7",0,1
5426,"11,2,3","3,10,10","1,0",0
5427,"8,9","8,6,2,11",0,0
5428,"10,4,9","4,2,10,10",1,-1
5429,"10,4,2","11,4,9,9","3,3,2",0
5429,"10,9","11,4,9,9","3,3,2",0
5429,"10,8","11,4,9,9","3,3,2",0
5430,"9,8","5,10,8",0,0
5431,"9,5,5","10,9",2,0
5432,"6,5,6","10,8",2,-1
5433,"7,4,10","10,8",2,1
5434,"11,10","11,10",,-1
5435,"11,9","2,10,2,6",0,0
5436,"7,5,10","2,5,10",1,-1
5437,"9,3,2,6","7,10","1,1,0",1
5438,"7,6,10","10,2,6",2,-1
5439,"4,11,11,4","10,4,3","1,1,0",1
5440,"2,3","3,10,7",0,-1
5441,"10,11","10,5,5",0,1
5442,"3,4","6,5,2,9",0,0
5443,"3,4","10,5,7","3,3,0",0
5443,"3,10","10,5,7","3,3,0",0
5443,"3,4","10,5,7","3,3,0",0
5444,"5,10","2,6,10",0,-1
5445,"7,6,10","10,5,8",2,-1
5446,"4,6,3","7,3,2,4,10",2,0
5447,"10,7","10,10",0,-1
5448,"10,2,11","10,10",2,-1
5449,"10,10","11,8",0,1
5450,"10,10","10,10",0,0
5451,"9,8","10,10",0,-1
5452,"9,5,8","2,3,10,2",1,-1
5453,"9,10","10,10",0,-1
5454,"9,2","5,9,10",0,0
5455,"7,8","10,10",0,-1
5456,"10,11","11,6",0,1
5457,"8,10","4,2,3,2,4,10",0,0
5458,"3,9,10","10,10","3,2",-1
5458,"3,6","10,10","3,2",-1
5459,"4,10","4,11,7,11,6","3,0",-1
5459,"4,10","4,11,7,11,6","3,0",-1
5460,"7,10","4,10,2,11",0,0
5461,"3,6","2,4,10,2",0,-1
5462,"10,11","11,6",0,1
5463,"2,10","4,5,10",0,-1
5464,"4,9,10","10,10",2,-1
5465,"10,11","10,7",0,1
5466,"10,2,10","8,2,11",2,-1
5467,"10,5","10,10",0,-1
5468,"5,10","8,5,9",0,0
5469,"6,11","8,5,11,4",0,-1
5470,"4,5,5","10,2,10",2,0
5471,"3,8,10","10,10",2,1
5472,"7,10","2,10,11,4",0,0
5473,"7,10","10,3,9",0,0
5474,"8,11","10,10","3,0",-1
5474,"8,3","10,10","3,0",-1
5475,"4,5","10,5,5",0,-1
5476,"4,10,11,9","2,6,10","1,1",-1
5477,"8,6,4","10,8",2,0
5478,"6,8,6","9,4,9","1,0",0
5479,"10,9","10,6,10",0,0
5480,"10,5,10","3,10,4",1,-1
5481,"5,10","7,10",0,-1
5482,"11,8","5,10,5",0,-1
5483,"5,2","10,8",0,-1
5484,"8,7,9","4,2,11",1,-1
5485,"8,6,11","6,10,3","1,0",-1
5486,"10,8","7,9,10",0,0
5487,"10,2,2","11,7",2,-1
5488,"3,10,3","10,4,3",2,-1
5489,"5,10,3","10,10","3,2",-1
5489,"5,10","10,10","3,2",-1
5490,"10,4,6","2,4,7,6","1,0",1
5491,"7,9","10,7","3,0",-1
5491,"7,3","10,7","3,0",-1
5492,"2,5","10,10",0,-1
5493,"8,7","10,11",,-1
5494,"10,9","7,4,9",0,-1
5495,"2,3","10,7",0,-1
5496,"3,9,10","10,6,3","3,2",-1
5496,"3,2","10,6,3","3,2",-1
5497,"10,6","7,2,10",0,-1
5498,"11,6","2,11,10,10",0,0
5499,"4,10,10","10,2,5",2,-1
5500,"3,10,3","9,10",2,-1
5501,"10,4,10","4,8,9",2,-1
5502,"2,11,8","10,7",2,1
5503,"8,5,4","10,8",2,-1
5504,"7,8,10","2,11,8",1,-1
5505,"7,10","8,10",0,-1
5506,"3,4","6,10,10",0,0
5507,"9,8","6,3,6,11,7",0,0
5508,"6,9,7","10,10",2,-1
5509,"10,7","8,7,3",0,-1
5510,"10,9","8,3,7",0,1
5511,"3,9,2,10","2,4,10,6","1,1",-1
5512,"10,3,10","9,11",2,-1
5513,"10,2","5,5,10",0,-1
5514,"5,10,10","11,8",2,-1
5515,"7,9,4","4,3,10","1,0",1
5516,"7,6,9","3,10,10",1,-1
5517,"9,10","10,2,10",0,0
5518,"3,5","4,11,7,10",0,0
5519,"8,5,7","3,3,10,10","1,0",0
5520,"4,2","11,10",,-1
5521,"6,10","8,11",0,-1
5522,"8,6,5","6,11","1,0",1
5523,"11,5","6,6,9","3,0",-1
5523,"11,6","6,6,9","3,0",-1
5524,"5,10","11,10",,-1
5525,"7,2,7","9,2,2,5",2,-1
5526,"7,10","3,9,3,10",0,0
5527,"4,9,4","5,11,4","1,0",-1
5528,"5,9,10","3,10,7",1,-1
5529,"6,10,3","10,10","1,0",-1
5530,"9,11","8,7,10",0,0
5531,"10,10","10,10",0,0
5532,"10,8","10,11",,-1
5533,"10,10","5,11,2",0,1
5534,"4,10,7","6,7,4",1,1
5535,"8,10","10,5,10",0,0
5536,"9,2,6","10,7",2,0
5537,"4,10,11","10,10",2,-1
5538,"10,2,4","3,2,2,4,5,3","1,0",-1
5539,"8,5,11,11,4","3,2,9,10","3,1,1,1,0",0
5539,"8,10","3,2,9,10","3,1,1,1,0",0
5540,"7,5,3","8,5,7",2,-1
5541,"4,9,10","5,9,11,8",1,-1
5542,"7,5,11,10","2,3,10,3","1,1",-1
5543,"7,5","7,10",0,-1
5544,"10,7,2","10,6,7","3,1,0",0
5544,"10,10","10,6,7","3,1,0",0
5545,"4,6,3","10,9",2,-1
5546,"8,10","9,3,10",0,0
5547,"10,9","7,10",0,1
5548,"4,6,11","3,10,2,3",1,1
5549,"11,9","7,5,10",0,0
5550,"6,10,11,5","10,3,10","1,1",-1
5551,"6,4","10,11",,-1
5552,"10,8","10,4,5",0,-1
5553,"4,10,2","8,10","3,1,0",-1
5553,"4,2","8,10","3,1,0",-1
5554,"10,7","2,10,6",0,-1
5555,"8,3,4","10,5,10",2,0
5556,"6,3","5,10,6",0,-1
5557,"4,7","5,10,11,5",0,-1
5558,"10,8,8","10,10",1,-1
5559,"4,11,7","9,6,5","1,0",-1
5560,"10,2","7,2,2,10",0,-1
5561,"3,10,8","4,9,10",1,1
5562,"3,10,6","4,4,10","3,1,0",1
5562,"3,11","4,4,10","3,1,0",-1
5563,"8,7,9","8,6,5",1,-1
5564,"10,3,10","10,2,4,3",2,-1
5565,"10,10","9,10",0,1
5566,"4,10","8,10",0,-1
5567,"7,10,10","10,9",1,-1
5568,"10,4,9","6,8,10",1,-1
5569,"9,10","9,10",0,0
5570,"10,11","10,11",,-1
5571,"4,10,2,2","5,2,9,4","1,1,0",-1
5572,"4,7,9","2,9,9","1,0",0
5573,"5,10,9","10,3,11,11,11,10",1,-1
5574,"2,7","10,10",0,-1
5575,"3,6","6,10,2","3,0",-1
5575,"3,10","6,10,2","3,0",-1
5576,"2,6","8,8,11",0,-1
5577,"7,2","5,4,10",0,-1
5578,"10,9","6,5,8",0,0
5579,"8,2","11,10",,-1
5580,"9,6,6","10,10","3,1",1
5580,"9,10","10,10","3,1",-1
5581,"3,6","10,6,3",0,-1
5582,"8,5,4","6,9,11,11","1,0",0
5583,"11,9","6,6,8",0,0
5584,"2,9,8","8,11",2,0
5585,"10,3,2,9","6,4,10","1,1",-1
5586,"7,3,2","8,4,4,7",2,0
5587,"7,5,10","10,10",2,-1
5588,"10,5","10,4,3",0,-1
5589,"3,8,10","3,10,10",1,1
5590,"10,6","11,9",0,-1
5591,"8,9,10","10,2,6",1,-1
5592,"10,2,10","10,8",2,-1
5593,"8,4,10","8,10",2,-1
5594,"10,5,5","7,10","1,0",1
5595,"5,11,11,7","10,7","1,1,0",-1
5596,"11,3,7","3,10,10",1,1
5597,"9,2,11","10,4,10",2,0
5598,"6,7,4","5,9,10","1,0",0
5599,"4,10,10","5,10,2",1,-1
5600,"2,10,10","10,10",2,-1
5601,"8,10","2,2,8,9",0,-1
5602,"10,5,10","4,3,7,6",1,-1
5603,"6,10","11,10",,-1
5604,"10,2","11,10",,-1
5605,"10,11","8,3,9",0,1
5606,"7,9","7,10",0,-1
5607,"10,11","10,7",0,1
5608,"9,8","7,10",0,0
5609,"10,7","10,10",0,-1
5610,"6,9","8,8,11",0,-1
5611,"11,6","10,11",,-1
5612,"2,10,11","10,4,10",2,0
5613,"7,10","5,10,5",0,-1
5614,"4,2","3,2,8,4",0,-1
5615,"4,10,5","3,9,4,10","1,0",0
5616,"2,7","10,11",,-1
5617,"10,4,10","10,3,10",2,-1
5618,"9,4","10,10",0,-1
5619,"10,8","10,7",0,1
5620,"10,10","3,4,2,11",0,0
5621,"10,6","10,4,10",0,0
5622,"10,9","8,11",0,0
5623,"5,7,5","2,6,2,3,10","1,0",0
5624,"10,7","5,9,10",0,0
5625,"9,8","5,4,5,10",0,0
5626,"3,8","6,2,8,6","3,0",0
5626,"3,10","6,2,8,6","3,0",0
5627,"3,7,10","8,10",2,1
5628,"7,10","7,4,10",0,-1
5629,"10,7","10,10",0,-1
5630,"10,2,10","4,9,8",1,-1
5631,"10,8","10,6,10",0,0
5632,"6,7,10","2,10,7",1,-1
5633,"6,5,8","9,8",2,1
5634,"3,10,6","4,7,10","1,0",-1
5635,"8,11","10,11",,-1
5636,"8,3,5","9,4,7",2,-1
5637,"10,11","8,10",0,1
5638,"10,5,10","10,9","3,2",-1
5638,"10,10","10,9","3,2",1
5639,"9,2,10","2,6,4,10",1,1
5640,"6,8,5","10,10",2,-1
5641,"5,2","5,10,10",0,0
5642,"10,6,2","3,10,10","3,1,0",0
5642,"10,10","3,10,10","3,1,0",0
5643,"11,10","3,4,3,6,3",0,1
5644,"2,10,4","8,10",2,-1
5645,"11,3,10,5","4,9,2,6","1,1,0",-1
5646,"4,10,10","9,7,10",2,-1
5647,"10,2,2,11,5","5,8,6","1,1,1,0",1
5648,"11,11","11,10",,-1
5649,"11,6,2","11,9",2,-1
5650,"10,10","3,6,7,11",0,1
5651,"3,10,10","4,3,5,7",1,-1
5652,"3,6,4,11,9","2,11,7","1,1,1",-1
5653,"10,8","6,6,9",0,-1
5654,"2,10,9","10,2,10",2,1
5655,"6,10,11","3,9,10","1,0",0
5656,"10,11","10,10",0,1
5657,"2,5","4,10,3",0,-1
5658,"6,10","10,8",0,-1
5659,"4,5,9","4,10,10","1,0",0
5660,"5,10","6,7,4",0,-1
5661,"10,5,2","8,10","1,0",-1
5662,"10,10","2,10,2,3",0,1
5663,"7,10","10,2,9",0,-1
5664,"10,10","7,8,10",0,0
5665,"8,4,9","5,5,9",1,1
5666,"7,10","4,8,4,11",0,0
5667,"7,10","5,4,8",0,0
5668,"9,7,10","10,3,10",2,-1
5669,"7,10,3","10,10","1,0",0
5670,"8,10","5,7,3,10",0,0
5671,"10,9","6,10,3",0,0
5672,"10,10","10,7",0,1
5673,"11,2,10,3","5,9,3","1,1,0",-1
5674,"8,10","10,5,6",0,-1
5675,"10,9","10,4,8",0,0
5676,"3,2","5,10,3",0,-1
5677,"10,9","2,5,6,4",0,1
5678,"5,9,10","9,10",2,-1
5679,"2,11,11,9,10","4,2,4,10","1,1,1",-1
5680,"10,3,9","8,9",2,-1
5681,"8,7,6","2,6,11",1,1
5682,"11,10","10,7",0,1
5683,"8,5,11","9,3,7",2,-1
5684,"10,10","5,10,9",0,0
5685,"2,8,7","10,6,5",2,-1
5686,"11,10","10,4,10",0,1
5687,"5,8,10","10,8",2,-1
5688,"10,10","6,7,10",0,0
5689,"10,10","10,4,11,9",0,0
5690,"4,10,6","11,6",2,1
5691,"10,2,2","8,11",2,-1
5692,"10,8","8,10",0,0
5693,"11,3,3","5,3,10","1,0",-1
5694,"2,4","10,4,10",0,0
5695,"4,10,3","2,7,10","1,0",-1
5696,"7,11","10,9",0,-1
5697,"10,9","2,10,2,10",0,0
5698,"2,4","2,6,10",0,-1
5699,"5,10,4","5,10,10","1,0",0
5700,"8,9,7","11,7","3,1",-1
5700,"8,4","11,7","3,1",-1
5701,"3,11,9","9,10",2,-1
5702,"11,5,10","11,11,10,6",2,-1
5703,"10,7,3","2,6,4,6","1,0",1
5704,"10,10","5,4,10",0,1
5705,"4,7","10,11",,-1
5706,"7,5,8","3,8,3,8","1,0",0
5707,"7,5,10","2,4,10,3",1,-1
5708,"2,11","5,11,8,7",0,-1
5709,"10,11","10,6,3",0,1
5710,"10,6,10","9,11",1,-1
5711,"4,10,10","4,5,9",1,-1
5712,"10,6,4","10,10","1,0",0
5713,"4,3,10","3,4,8,10","1,0",0
5714,"11,8","5,11,11",0,1
5715,"2,10,2","10,8",2,-1
5716,"11,2,11,3","3,10,5","1,1,0",-1
5717,"2,3","10,11",,-1
5718,"10,2,7","3,7,2,4,6","1,0",0
5719,"8,11","3,8,11,10",0,0
5720,"10,11","9,6,7",0,1
5721,"10,11","6,4,8",0,1
5722,"10,5","6,10,9",0,0
5723,"10,10","10,4,11,11,7",0,0
5724,"3,10,10","6,7,7",1,-1
5725,"10,10","9,5,10",0,0
5726,"9,7,10","10,8",1,-1
5727,"7,6,10","10,10",2,-1
5728,"8,9","4,10,8",0,0
5729,"10,3,10","10,4,3",2,-1
5730,"10,4,10","6,5,6",1,-1
5731,"10,10","2,9,9",0,0
5732,"10,3,6","5,8,10","1,0",0
5733,"4,10,6","2,7,7,9","1,0",0
5734,"10,8","10,4,8",0,0
5735,"10,10","5,9,10",0,0
5736,"10,9","2,10,10",0,0
5737,"7,10","5,9,10",0,0
